fahrzeug_id,typ,kilometerstand,laenge,hoehe,gewicht,sitze,farbe,ps,schaltung,verbrauch,neupreis,gebrauchtpreis,erstzulassung
2981,SUV,50105.853,4.96,1.87,2585,5,gelb,376,Automatik,18.38,92995.15,54443.18,2022-12-21
2982,SUV,42087.343,5.04,1.66,2357,4,schwarz,267,Automatik,10.62,82587.55,46337.18,2023-02-18
2983,SUV,37179.497,5.06,1.69,2409,7,schwarz,315,Automatik,12.68,90508.59,56028.98,2022-12-14
2984,SUV,37437.606,5.0,1.78,2465,5,rot,290,Automatik,13.99,106834.91,72314.58,2023-05-31
2985,SUV,41720.779,4.95,1.65,2280,7,rot,384,Automatik,12.83,90225.59,53339.57,2023-03-13
2986,SUV,41252.848,4.76,1.7,2286,7,grau,363,Handschaltung,14.76,86623.32,50958.09,2023-06-06
2987,SUV,25096.078,4.81,1.75,2364,4,blau,295,Automatik,12.98,99858.69,69952.01,2024-03-06
2988,SUV,78114.049,4.83,1.85,2505,4,rot,306,Automatik,15.68,85518.72,38821.53,2021-04-13
2989,SUV,60720.316,4.9,1.81,2484,4,gelb,293,Handschaltung,16.16,86697.52,44508.26,2022-06-28
2990,SUV,42123.982,4.83,1.56,2133,5,blau,329,Automatik,10.33,94044.52,57632.79,2023-06-23
2991,SUV,29222.01,4.81,1.73,2330,5,gelb,416,Handschaltung,16.85,87366.42,55563.84,2023-12-29
2992,SUV,29644.528,4.88,1.7,2351,7,grau,351,Automatik,13.1,96729.96,64711.53,2023-06-29
2993,SUV,41720.707,4.9,1.56,2153,5,schwarz,308,Automatik,10.0,89051.37,52825.67,2022-11-22
2994,SUV,33629.934,4.77,1.65,2211,5,gelb,264,Handschaltung,11.99,91021.09,56857.15,2024-01-30
2995,SUV,64425.702,4.87,1.78,2431,5,schwarz,298,Automatik,13.28,89508.44,47024.62,2022-03-28
2996,SUV,64026.459,4.86,1.64,2225,5,blau,292,Automatik,10.7,85430.52,41997.5,2022-07-17
2997,SUV,42359.084,4.88,1.86,2537,4,schwarz,298,Automatik,16.16,90591.54,53780.88,2022-06-01
2998,SUW,54626.9,4.8,1.84,800,4,gelb,56,Automatik,28.0,98257.91,57430.22,2022-09-03
2999,Sportwagen,20914.752,4.45,1.28,1564,2,grün,388,Automatik,7.57,122705.89,89842.71,2024-02-17
3000,Sportwagen,47208.15,4.46,1.21,1527,4,rot,292,Automatik,6.54,119488.97,75672.67,2023-02-14
3001,Sportwagen,60885.623,4.53,1.34,1676,2,rot,397,Automatik,8.469999999999999,121155.66,73710.92,2022-02-20
3002,Sportwagen,39974.949,4.51,1.2,1555,2,gelb,331,Handschaltung,7.49,108734.25,67252.56,2022-11-29
3003,Sportwagen,36043.355,4.53,1.35,1713,2,rot,366,Automatik,8.09,122750.81,83381.97,2023-06-03
3004,Sportwagen,48540.448,4.53,1.32,1674,2,gelb,350,Automatik,7.65,103672.21,59243.0,2023-02-12
3005,Sportwagen,56970.624,4.47,1.28,1606,2,rot,340,Automatik,7.45,126348.7,80085.14,2022-08-27
3006,Sportwagen,55211.318,4.68,1.38,1867,4,rot,387,Handschaltung,9.17,107823.35,61908.54,2023-01-06
3007,Sportwagen,62437.613,4.43,1.38,1744,2,rot,383,Automatik,8.530000000000001,116940.33,69496.28,2022-08-23
3008,Sportwagen,23892.354,4.38,1.32,1626,4,rot,388,Automatik,8.15,118131.97,83753.86,2024-03-21
3009,Sportwagen,64178.75,4.3,1.17,1377,4,grau,439,Handschaltung,8.25,106948.54,57821.14,2021-09-08
3010,Sportwagen,76814.583,4.58,1.35,1730,2,rot,410,Automatik,8.79,123750.32,71980.51,2022-02-06
3011,Sportwagen,84081.183,4.44,1.27,1542,2,rot,485,Automatik,9.07,116276.6,63274.45,2022-01-23
3012,Sportwagen,73664.225,4.49,1.32,1644,4,rot,429,Handschaltung,9.46,121336.9,71711.77,2021-11-06
3013,Sportwagen,34876.475,4.62,1.23,1583,4,rot,422,Automatik,7.97,113589.33,73665.11,2023-07-05
3014,Sportwagen,39742.943,4.39,1.18,1459,2,rot,442,Automatik,8.059999999999999,125639.48,84979.99,2023-05-04
3015,Sportwagen,48631.248,4.46,1.25,1545,4,grün,428,Automatik,8.219999999999999,126001.07,81464.27,2023-07-05
3016,Sportwagen,74592.315,4.6,1.23,1607,4,rot,481,Automatik,8.42,126625.19,76253.36,2021-11-13
3017,Sportwagen,40239.787,4.38,1.28,1565,2,schwarz,383,Handschaltung,8.57,117045.19,76079.48,2022-10-02
3018,Sportwagen,64722.245,4.59,1.16,1490,2,rot,356,Handschaltung,7.43,107798.11,59445.45,2021-10-26
3019,Sportwagen,75311.466,4.72,1.3,1722,2,schwarz,487,Automatik,9.26,127776.94,77117.47,2022-01-08
3020,Sportwagen,68788.211,4.56,1.27,1589,2,rot,425,Automatik,8.190000000000001,120879.93,72028.37,2021-12-09
3021,Sportwagen,58487.392,4.64,1.29,1659,2,blau,384,Automatik,7.9,114738.14,68120.98,2023-05-22
3022,Sportwagen,55825.998,4.45,1.37,1737,2,gelb,426,Automatik,9.11,127839.59,81599.39,2022-07-23
3023,Sportwagen,73594.743,4.34,1.42,1729,2,schwarz,412,Automatik,9.49,120214.16,69590.47,2022-06-28
3024,Sportwagen,51057.769,4.5,1.28,1601,2,rot,376,Automatik,7.64,104190.48,60137.87,2023-04-03
3025,Sportwagen,51861.835,4.56,1.36,1764,2,schwarz,357,Automatik,8.23,134736.85,89912.74,2022-07-07
3026,Sportwagen,67935.071,4.36,1.35,1636,2,rot,377,Automatik,8.129999999999999,120252.04,71707.39,2022-04-23
3027,Sportwagen,48150.971,4.48,1.34,1658,2,schwarz,374,Automatik,8.26,110213.88,66019.06,2023-01-07
3028,Sportwagen,66438.923,4.38,1.36,1666,2,rot,428,Automatik,8.75,122196.28,73148.48,2021-12-02
3029,Sportwagen,50223.663,4.64,1.23,1612,2,rot,369,Handschaltung,8.23,119301.6,75410.11,2022-12-31
3030,Sportwagen,51309.939,4.38,1.29,1570,2,rot,476,Automatik,9.1,112438.9,67682.71,2022-07-30
3031,Sportwagen,47013.092,4.55,1.3,1732,2,schwarz,393,Handschaltung,8.84,123979.64,80012.12,2023-01-13
3032,Sportwagen,48434.46,4.61,1.28,1644,2,blau,523,Automatik,9.47,118519.3,74453.96,2023-06-19
3033,Sportwagen,54291.86,4.49,1.21,1529,4,schwarz,407,Automatik,7.6,123218.33,76943.11,2023-02-22
3034,Sportwagen,58715.397,4.49,1.19,1473,2,rot,384,Automatik,7.15,112138.32,65981.73,2023-02-18
3035,Sportwagen,71566.609,4.61,1.41,1807,4,rot,372,Automatik,8.91,125808.73,76575.61,2022-08-19
3036,Sportwagen,44109.415,4.43,1.18,1498,2,rot,396,Automatik,7.33,121099.77,78360.02,2022-09-29
3037,Sportwagen,101530.306,4.66,1.29,1689,4,rot,491,Automatik,9.1,115851.19,59320.46,2021-05-10
3038,Sportwagen,24209.615,4.38,1.3,1615,2,schwarz,445,Handschaltung,9.46,119711.3,85526.13,2024-02-09
3039,Sportwagen,43075.964,4.46,1.37,1653,4,rot,460,Automatik,9.31,128692.95,86584.18,2022-07-10
3040,Sportwagen,66949.034,4.54,1.47,1864,4,rot,369,Handschaltung,10.46,112731.84,63479.15,2021-12-03
3041,Sportwagen,44677.207,4.63,1.33,1707,4,schwarz,350,Automatik,7.86,113696.51,71916.47,2023-01-18
3042,Sportwagen,86759.502,4.52,1.37,1740,4,rot,435,Handschaltung,9.9,121392.12,68320.99,2021-06-14
3043,Sportwagen,53969.34,4.37,1.41,1735,2,rot,395,Automatik,9.19,120529.97,75089.6,2022-02-23
3044,Sportwagen,49953.936,4.43,1.23,1498,2,schwarz,432,Handschaltung,8.73,117689.24,74245.47,2022-09-09
3045,Sportwagen,49636.886,4.59,1.27,1620,4,rot,501,Automatik,8.89,131106.2,86624.07,2022-05-12
3046,Sportwagen,76835.91,4.64,1.3,1724,4,gelb,409,Handschaltung,8.96,100351.35,49249.13,2021-08-20
3047,Sportwagen,61293.055,4.53,1.36,1711,4,grau,425,Automatik,9.06,122961.07,75685.6,2021-12-11
3048,Sportwagen,61219.878,4.55,1.3,1673,4,rot,305,Automatik,6.77,103425.8,55823.23,2021-12-19
3049,Sportwagen,33979.05,4.55,1.25,1562,2,rot,422,Automatik,8.15,138795.33,100463.66,2023-02-21
3050,Sportwagen,67208.777,4.44,1.28,1589,4,rot,406,Automatik,8.0,121128.63,71422.9,2022-05-13
3051,Sportwagen,43815.307,4.45,1.21,1512,2,rot,532,Automatik,9.0,128360.93,86402.6,2023-01-04
3052,Sportwagen,74909.816,4.32,1.33,1637,2,rot,373,Handschaltung,8.77,120127.82,69341.81,2021-12-22
3053,Sportwagen,35123.315,4.56,1.31,1665,2,rot,398,Handschaltung,9.05,117618.89,78301.48,2023-06-29
3054,Sportwagen,57797.275,4.53,1.36,1678,4,rot,442,Automatik,9.28,117648.3,70974.13,2022-04-30
3055,Sportwagen,41885.834,4.54,1.28,1633,2,schwarz,314,Automatik,6.86,118063.4,76671.22,2022-09-22
3056,Sportwagen,76996.28,4.42,1.33,1670,2,schwarz,476,Automatik,9.24,120116.14,68468.1,2021-10-24
3057,Sportwagen,56668.901,4.46,1.28,1625,2,rot,436,Automatik,8.35,111982.35,65918.31,2022-01-27
3058,Sportwagen,105681.136,4.69,1.35,1756,2,blau,387,Automatik,8.36,116464.21,59467.82,2020-06-11
3059,Sportwagen,44872.968,4.56,1.23,1611,2,rot,407,Handschaltung,8.36,118024.11,75323.41,2022-10-15
3060,Sportwagen,62934.548,4.42,1.26,1524,2,blau,478,Automatik,8.6,122497.9,74723.63,2022-05-31
3061,Sportwagen,40545.08,4.39,1.41,1784,2,rot,383,Automatik,9.01,119918.25,78323.28,2022-10-17
3062,Sportwagen,67322.401,4.59,1.36,1732,2,schwarz,329,Automatik,7.75,121755.46,72173.31,2021-12-21
3063,Sportwagen,57780.825,4.48,1.24,1540,2,grün,368,Automatik,7.33,102938.74,56042.66,2022-02-27
3064,Sportwagen,71067.826,4.52,1.29,1645,2,schwarz,334,Handschaltung,8.05,123357.28,72774.4,2021-03-18
3065,Sportwagen,63313.805,4.45,1.24,1498,4,rot,395,Automatik,7.58,124433.33,76479.46,2022-04-13
3066,Sportwagen,72395.844,4.51,1.27,1657,4,rot,408,Handschaltung,8.71,107265.9,57146.89,2021-07-18
3067,Sportwagen,102450.259,4.54,1.35,1723,4,blau,443,Automatik,9.1,125263.82,68459.5,2020-10-05
3068,Sportwagen,45345.489,4.49,1.23,1572,2,schwarz,457,Automatik,8.26,126136.81,83303.92,2022-09-25
3069,Sportwagen,18515.469,4.49,1.16,1444,4,rot,461,Handschaltung,8.71,123185.16,91354.35,2023-11-05
3070,Sportwagen,70801.525,4.5,1.36,1711,2,schwarz,350,Automatik,8.0,115899.75,66212.81,2021-12-05
3071,Sportwagen,27277.33,4.43,1.13,1393,4,rot,369,Handschaltung,7.4,116366.83,80776.57,2023-07-15
3072,Sportwagen,62987.391,4.38,1.29,1560,2,rot,420,Automatik,8.04,114887.84,67915.95,2022-06-05
3073,Sportwagen,52473.799,4.6,1.13,1502,2,rot,418,Automatik,7.33,105402.25,60056.6,2022-06-29
3074,Sportwagen,55708.2,4.43,1.34,1651,2,schwarz,419,Automatik,8.719999999999999,124069.01,77595.96,2022-03-24
3075,Sportwagen,52319.008,4.71,1.31,1789,4,gelb,497,Handschaltung,10.47,116158.35,71139.48,2022-09-25
3076,Sportwagen,29912.511,4.47,1.4,1750,4,rot,494,Automatik,10.12,120248.17,82656.2,2023-07-23
3077,Sportwagen,20491.786,4.45,1.43,1780,4,schwarz,473,Handschaltung,11.57,127508.82,94938.86,2024-01-07
3078,Sportwagen,33644.349,4.44,1.41,1756,2,rot,440,Handschaltung,10.3,118208.42,78958.08,2023-07-15
3079,Sportwagen,79506.646,4.39,1.39,1715,4,rot,434,Automatik,9.45,114758.72,62244.67,2021-04-05
3080,Sportwagen,30130.59,4.41,1.3,1634,4,rot,371,Handschaltung,8.59,111163.83,74204.27,2023-05-13
3081,Sportwagen,64463.384,4.52,1.2,1502,2,gelb,431,Automatik,7.79,122952.5,75271.62,2022-03-18
3082,Sportwagen,45312.542,4.48,1.45,1867,4,rot,374,Automatik,9.25,115445.05,71687.96,2022-07-15
3083,Sportwagen,23450.224,4.26,1.31,1577,4,rot,402,Handschaltung,9.03,116947.63,82931.24,2023-09-27
3084,Sportwagen,71005.932,4.55,1.38,1776,2,gelb,502,Handschaltung,11.13,122255.33,72345.93,2022-05-19
3085,Sportwagen,74215.695,4.52,1.27,1608,2,rot,484,Automatik,8.75,115175.39,64114.5,2021-06-14
3086,Sportwagen,37644.122,4.45,1.33,1648,2,rot,409,Automatik,8.46,119352.2,78919.71,2023-06-29
3087,Sportwagen,42798.422,4.57,1.28,1651,2,rot,361,Automatik,7.64,119378.39,77074.59,2022-04-13
3088,Sportwagen,50097.399,4.28,1.2,1470,2,rot,422,Handschaltung,8.34,123108.85,79077.42,2023-03-28
3089,Sportwagen,68037.869,4.35,1.27,1559,2,rot,430,Automatik,8.120000000000001,119990.81,70954.44,2022-08-03
3090,Sportwagen,92840.669,4.55,1.27,1589,4,schwarz,444,Handschaltung,9.21,125112.17,70332.01,2021-01-17
3091,Sportwagen,75395.54,4.61,1.3,1670,2,schwarz,529,Automatik,9.64,117448.15,66025.94,2022-02-01
3092,Sportwagen,83632.167,4.43,1.25,1512,4,schwarz,483,Automatik,8.48,120358.85,68388.73,2021-03-16
3093,Sportwagen,54292.921,4.32,1.16,1400,4,rot,446,Automatik,7.78,115826.91,70263.14,2022-11-23
3094,Sportwagen,65816.303,4.68,1.4,1875,2,rot,383,Automatik,8.719999999999999,127243.4,78677.95,2022-06-23
3095,Sportwagen,33588.251,4.48,1.33,1657,2,rot,385,Automatik,8.2,109554.14,70618.59,2023-09-29
3096,Sportwagen,26439.3,4.42,1.26,1553,2,gelb,384,Automatik,7.74,132583.6,97824.44,2023-05-08
3097,Sportwagen,44935.008,4.53,1.35,1696,2,gelb,348,Automatik,7.74,129461.8,86554.5,2022-06-18
3098,Sportwagen,36151.237,4.54,1.35,1696,4,grau,431,Automatik,8.92,119605.9,79476.33,2024-02-05
3099,Sportwagen,80018.515,4.41,1.28,1573,2,schwarz,474,Handschaltung,9.48,105539.58,53900.62,2021-07-24
3100,Sportwagen,81532.124,4.43,1.34,1679,2,rot,452,Automatik,9.07,109841.1,57548.23,2021-08-01
3101,Sportwagen,47382.455,4.39,1.43,1744,4,rot,460,Handschaltung,11.33,118006.1,74615.65,2023-08-10
3102,Sportwagen,37300.561,4.48,1.3,1662,4,rot,432,Handschaltung,9.31,125205.35,85443.37,2023-04-15
3103,Sportwagen,49688.994,4.45,1.34,1681,4,schwarz,391,Automatik,8.34,110134.51,65841.78,2022-09-20
3104,Sportwagen,47808.28,4.52,1.25,1602,4,rot,434,Automatik,8.3,117435.11,73472.51,2023-01-01
3105,Sportwagen,61401.44,4.46,1.38,1723,2,grün,296,Handschaltung,8.46,126886.67,79005.77,2022-12-11
3106,Sportwagen,62258.244,4.65,1.29,1657,4,rot,372,Automatik,7.93,118637.2,71640.26,2021-11-03
3107,Sportwagen,76170.15,4.47,1.32,1660,4,gelb,469,Automatik,9.05,114005.68,62081.35,2022-01-20
3108,Sportwagen,77825.082,4.49,1.36,1686,2,rot,384,Automatik,8.58,122082.14,70906.26,2021-11-08
3109,Sportwagen,80676.664,4.53,1.36,1710,4,rot,402,Automatik,8.65,124900.15,72850.2,2021-10-05
3110,Sportwagen,7680.358,4.52,1.31,1596,2,rot,361,Automatik,7.66,99653.67,77126.45,2024-08-01
3111,Sportwagen,59002.745,4.68,1.27,1687,2,rot,527,Automatik,9.51,123405.3,76436.6,2022-06-15
3112,Sportwagen,46437.556,4.36,1.27,1521,4,rot,435,Handschaltung,8.969999999999999,117397.24,74392.69,2022-07-13
3113,Sportwagen,44032.94,4.53,1.35,1725,4,rot,490,Automatik,9.61,131938.78,90139.96,2022-07-09
3114,Sportwagen,46833.788,4.41,1.28,1535,2,gelb,395,Automatik,8.0,127737.74,84142.99,2022-12-28
3115,Sportwagen,49454.929,4.41,1.21,1470,2,rot,480,Automatik,8.379999999999999,122069.4,77719.75,2023-03-10
3116,Sportwagen,56788.621,4.55,1.2,1520,2,rot,435,Automatik,7.77,123602.77,77395.8,2022-05-10
3117,Sportwagen,27223.046,4.5,1.28,1638,2,blau,370,Handschaltung,8.36,118026.51,81465.97,2023-02-07
3118,Sportwagen,90421.298,4.53,1.4,1770,2,rot,380,Handschaltung,9.75,127212.82,73634.18,2020-11-23
3119,Sportwagen,39703.394,4.55,1.38,1734,2,rot,359,Handschaltung,9.0,114455.55,73759.9,2022-09-16
3120,Sportwagen,30854.857,4.52,1.37,1718,2,schwarz,419,Automatik,8.96,117976.46,80322.56,2023-04-30
3121,Sportwagen,45348.808,4.36,1.37,1648,2,grau,479,Handschaltung,10.66,136330.33,94076.73,2023-10-17
3122,Sportwagen,58726.354,4.54,1.18,1478,2,schwarz,442,Handschaltung,8.629999999999999,123110.84,76448.3,2022-11-05
3123,Sportwagen,65158.571,4.49,1.3,1605,4,schwarz,495,Automatik,9.1,118376.76,70124.29,2022-10-22
3124,Sportwagen,27967.524,4.48,1.14,1431,2,rot,474,Handschaltung,8.74,126363.83,90209.96,2023-02-22
3125,Sportwagen,49610.08,4.34,1.28,1549,2,rot,454,Automatik,8.55,124460.18,79833.67,2023-03-01
3126,Sportwagen,44234.876,4.69,1.26,1651,4,rot,458,Automatik,8.190000000000001,117116.47,74304.77,2023-01-17
3127,Sportwagen,21525.025,4.44,1.17,1456,2,schwarz,502,Handschaltung,9.15,128157.93,94492.23,2023-06-14
3128,Sportwagen,34923.677,4.52,1.22,1529,2,gelb,414,Automatik,7.63,123326.3,83950.88,2023-04-18
3129,Sportwagen,43165.68,4.39,1.2,1464,2,grün,353,Automatik,7.0,105139.53,63201.45,2023-05-28
3130,Sportwagen,46160.317,4.45,1.34,1653,2,rot,426,Handschaltung,9.54,120027.24,76951.86,2023-07-23
3131,Sportwagen,45807.64,4.57,1.34,1689,2,grau,356,Automatik,7.83,114451.96,72128.37,2022-10-22
3132,Sportwagen,68338.286,4.5,1.34,1694,2,rot,444,Handschaltung,9.84,113370.32,64347.16,2021-06-07
3133,Sportwagen,50224.201,4.43,1.27,1585,2,schwarz,341,Handschaltung,7.91,133697.95,89545.67,2022-04-15
3134,Sportwagen,52680.841,4.6,1.31,1715,4,schwarz,440,Automatik,8.71,116722.3,72043.68,2022-01-28
3135,Sportwagen,34730.985,4.31,1.37,1634,4,rot,513,Automatik,10.12,114165.62,75067.23,2023-11-10
3136,Sportwagen,54099.16,4.51,1.31,1649,4,blau,461,Automatik,8.95,124862.92,79084.43,2022-08-18
3137,Sportwagen,45594.039,4.44,1.4,1765,2,grün,454,Automatik,9.86,127049.12,84305.64,2023-04-28
3138,Sportwagen,68555.758,4.61,1.26,1622,4,schwarz,419,Automatik,8.08,120524.21,71507.42,2022-05-10
3139,Sportwagen,44336.892,4.47,1.1,1385,2,rot,497,Automatik,7.99,121511.58,79017.83,2023-02-22
3140,Sportwagen,41183.483,4.44,1.33,1672,2,rot,413,Handschaltung,9.32,125422.79,84103.36,2023-06-16
3141,Sportwagen,44534.62,4.46,1.28,1592,4,rot,416,Automatik,7.94,108678.6,65562.28,2023-03-30
3142,Sportwagen,25965.822,4.51,1.32,1695,2,schwarz,403,Handschaltung,9.36,107117.74,71058.09,2023-10-02
3143,Sportwagen,44603.737,4.62,1.27,1633,2,grün,406,Automatik,8.01,117198.89,74770.68,2023-06-24
3144,Sportwagen,58399.728,4.49,1.4,1784,2,rot,433,Handschaltung,10.27,121969.16,75032.62,2021-10-28
3145,Sportwagen,76631.77,4.51,1.32,1672,2,schwarz,362,Automatik,7.81,108107.6,57271.69,2021-01-09
3146,Sportwagen,50832.847,4.67,1.27,1645,4,schwarz,392,Handschaltung,8.46,120469.95,76510.03,2022-09-28
3147,Sportwagen,83676.468,4.69,1.27,1680,4,rot,340,Handschaltung,7.9,109636.46,56767.16,2022-01-28
3148,Sportwagen,77912.967,4.44,1.3,1654,2,rot,356,Handschaltung,8.34,112162.97,60865.93,2021-08-25
3149,Sportwagen,49225.604,4.48,1.32,1684,4,rot,384,Automatik,7.92,127527.14,83575.86,2022-09-05
3150,Sportwagen,81067.268,4.62,1.38,1735,4,rot,394,Automatik,8.74,116899.67,64659.32,2021-09-07
3151,Sportwagen,55351.565,4.57,1.2,1556,2,gelb,503,Handschaltung,9.33,117035.66,70379.96,2022-07-31
3152,Sportwagen,28526.66,4.37,1.39,1672,2,rot,394,Automatik,8.9,123674.04,86993.01,2023-05-29
3153,Sportwagen,59386.682,4.51,1.2,1509,2,schwarz,510,Automatik,8.46,127604.94,80878.28,2021-07-18
3154,Sportwagen,52648.782,4.59,1.35,1701,2,rot,405,Automatik,8.6,120380.54,75575.19,2022-04-30
3155,Sportwagen,52216.921,4.57,1.25,1552,2,gelb,332,Automatik,7.09,118606.84,73667.4,2023-01-15
3156,Sportwagen,62967.28,4.4,1.39,1705,4,rot,385,Automatik,8.85,128442.3,80066.36,2022-05-28
3157,Sportwagen,82694.654,4.61,1.38,1832,4,rot,451,Handschaltung,10.51,115516.23,62490.01,2021-08-13
3158,Sportwagen,43165.038,4.36,1.41,1690,2,rot,383,Automatik,8.66,119201.51,76578.54,2022-11-07
3159,Sportwagen,84087.208,4.39,1.39,1738,4,rot,353,Automatik,8.43,116069.72,63169.84,2021-05-27
3160,Sportwagen,43156.845,4.61,1.31,1700,4,schwarz,355,Handschaltung,8.41,123710.05,81265.54,2022-12-07
3161,Sportwagen,62491.688,4.51,1.36,1731,2,rot,578,Automatik,10.62,115131.03,67633.34,2022-12-25
3162,Sportwagen,49195.45,4.49,1.23,1536,4,grau,416,Handschaltung,8.48,123574.58,79630.73,2023-01-12
3163,Sportwagen,53869.709,4.44,1.36,1693,2,rot,461,Automatik,9.43,125213.67,80367.78,2022-12-02
3164,Sportwagen,72787.349,4.37,1.43,1738,2,schwarz,510,Automatik,10.85,127184.16,76028.27,2021-04-09
3165,Sportwagen,90289.93,4.7,1.22,1607,4,rot,478,Automatik,8.280000000000001,117982.15,64382.15,2021-05-05
3166,Sportwagen,28555.344,4.67,1.11,1443,2,rot,429,Automatik,7.46,122543.08,85664.67,2023-11-12
3167,Sportwagen,60167.401,4.39,1.38,1690,2,rot,454,Automatik,9.62,127320.16,79994.02,2022-09-01
3168,Sportwagen,24829.886,4.47,1.24,1544,4,schwarz,418,Automatik,7.76,119392.86,84812.12,2023-07-13
3169,Sportwagen,43201.405,4.47,1.4,1726,4,schwarz,432,Automatik,9.17,109553.0,67502.25,2023-08-25
3170,Sportwagen,37496.184,4.59,1.4,1791,4,rot,474,Automatik,10.12,115928.47,75970.71,2023-08-05
3171,Sportwagen,10046.851,4.39,1.16,1449,2,rot,389,Automatik,7.19,119054.59,93101.44,2023-12-28
3172,Sportwagen,60039.784,4.38,1.3,1559,2,rot,371,Automatik,7.8,115528.85,68554.77,2021-12-09
3173,Sportwagen,15152.227,4.52,1.4,1767,2,rot,423,Handschaltung,10.27,112643.62,83193.99,2024-03-26
3174,Sportwagen,45269.399,4.49,1.2,1506,2,gelb,441,Automatik,7.92,120823.03,77818.66,2022-10-04
3175,Sportwagen,92559.332,4.51,1.36,1718,4,schwarz,383,Automatik,8.27,122482.43,67208.37,2021-12-07
3176,Sportwagen,29838.468,4.65,1.38,1802,2,blau,355,Handschaltung,9.07,121371.04,83779.65,2023-07-12
3177,Sportwagen,40102.865,4.58,1.17,1495,2,rot,399,Handschaltung,7.92,114218.01,73248.64,2022-11-22
3178,Sportwagen,53558.535,4.41,1.21,1540,4,gelb,429,Handschaltung,8.57,116987.56,71855.57,2022-02-23
3179,Sportwagen,69334.775,4.49,1.22,1463,2,rot,381,Handschaltung,7.99,119975.4,70602.2,2022-04-27
3180,Sportwagen,42363.897,4.55,1.19,1522,4,schwarz,263,Handschaltung,6.64,118430.7,75750.0,2022-05-05
3181,Sportwagen,71314.39,4.53,1.16,1464,4,rot,433,Handschaltung,8.32,125917.24,76437.88,2022-01-23
3182,Sportwagen,46519.783,4.59,1.18,1521,2,rot,403,Automatik,7.52,114028.59,70594.6,2022-08-09
3183,Sportwagen,53632.862,4.4,1.25,1550,4,schwarz,455,Automatik,8.370000000000001,115470.28,71022.91,2022-05-14
3184,Sportwagen,44264.072,4.49,1.3,1661,2,gelb,488,Automatik,8.940000000000001,135682.82,93227.2,2023-03-11
3185,Sportwagen,67087.319,4.39,1.3,1605,2,schwarz,396,Automatik,8.01,115751.97,67505.29,2022-05-16
3186,Sportwagen,58451.042,4.48,1.26,1600,4,rot,409,Handschaltung,8.77,115302.68,68459.62,2022-04-06
3187,Sportwagen,26167.476,4.48,1.29,1661,2,schwarz,420,Automatik,8.18,116176.05,80340.37,2024-03-25
3188,Sportwagen,36779.626,4.47,1.2,1520,2,rot,360,Handschaltung,7.82,112520.75,72148.23,2022-09-13
3189,Sportwagen,96181.441,4.51,1.21,1515,4,schwarz,392,Automatik,7.5,113831.5,59596.24,2021-05-27
3190,Sportwagen,68726.233,4.58,1.33,1714,4,rot,476,Automatik,9.28,132751.48,83444.16,2022-01-25
3191,Sportwagen,67136.027,4.6,1.3,1696,2,rot,399,Handschaltung,9.05,120816.93,72275.39,2022-01-23
3192,Sportwagen,46511.108,4.57,1.36,1679,4,rot,497,Automatik,9.83,121865.69,78786.82,2023-07-29
3193,Sportwagen,34714.153,4.41,1.28,1574,2,rot,433,Automatik,8.3,121976.68,82828.35,2023-04-08
3194,Sportwagen,51635.055,4.6,1.33,1715,2,blau,402,Automatik,8.16,121015.92,75772.21,2022-02-02
3195,Sportwagen,51133.249,4.51,1.34,1653,2,blau,471,Automatik,9.41,116784.34,72647.12,2023-06-04
3196,Sportwagen,23595.134,4.62,1.2,1509,2,rot,451,Automatik,7.95,120350.06,86486.47,2023-08-12
3197,Sportwagen,43040.381,4.39,1.27,1585,2,rot,403,Handschaltung,8.71,124698.56,82667.84,2023-06-06
3198,Sportwagen,52988.467,4.8,1.31,1736,4,rot,390,Automatik,7.93,109349.64,64806.8,2022-01-31
3199,Sportwagen,59009.84,4.66,1.31,1678,4,rot,450,Automatik,8.73,114270.4,67206.68,2021-11-13
3200,Sportwagen,66817.825,4.46,1.2,1482,2,rot,370,Handschaltung,7.95,110688.78,62378.58,2021-11-21
3201,Sportwagen,52227.665,4.5,1.44,1774,4,rot,517,Automatik,11.11,131683.76,86534.42,2022-07-29
3202,Sportwagen,56079.276,4.39,1.29,1587,4,grau,458,Automatik,8.780000000000001,114967.16,69264.12,2022-04-13
3203,Sportwagen,51100.354,4.51,1.27,1630,2,schwarz,453,Automatik,8.34,119176.04,74485.13,2023-03-27
3204,Sportwagen,30557.927,4.68,1.29,1660,2,rot,428,Automatik,8.4,121160.36,83454.29,2023-05-27
3205,Sportwagen,39352.721,4.36,1.27,1557,4,schwarz,412,Handschaltung,8.76,118107.91,77013.9,2022-08-03
3206,Sportwagen,64515.862,4.42,1.37,1685,4,schwarz,357,Automatik,8.17,112839.03,64331.62,2022-04-24
3207,Sportwagen,37026.578,4.49,1.19,1483,2,grün,379,Automatik,7.21,122498.61,82750.04,2023-10-18
3208,Sportwagen,55671.782,4.56,1.45,1868,4,rot,356,Automatik,9.06,124814.63,79014.78,2023-02-26
